,country,continent,year,lifeExp,pop
15306,Ireland,Europe,2061,87.5,
15307,Ireland,Europe,2062,87.7,
15308,Ireland,Europe,2063,87.8,
15309,Ireland,Europe,2064,87.9,
15310,Ireland,Europe,2065,88.0,
15311,Ireland,Europe,2066,88.1,
15312,Ireland,Europe,2067,88.3,
15313,Ireland,Europe,2068,88.4,
15314,Ireland,Europe,2069,88.5,
15315,Ireland,Europe,2070,88.6,
15316,Ireland,Europe,2071,88.7,
15317,Ireland,Europe,2072,88.9,
15318,Ireland,Europe,2073,89.0,
15319,Ireland,Europe,2074,89.1,
15320,Ireland,Europe,2075,89.2,
15321,Ireland,Europe,2076,89.3,
15322,Ireland,Europe,2077,89.4,
15323,Ireland,Europe,2078,89.6,
15324,Ireland,Europe,2079,89.7,
15325,Ireland,Europe,2080,89.8,
15326,Ireland,Europe,2081,89.9,
15327,Ireland,Europe,2082,90.0,
15328,Ireland,Europe,2083,90.1,
15329,Ireland,Europe,2084,90.2,
15330,Ireland,Europe,2085,90.3,
15331,Ireland,Europe,2086,90.4,
15332,Ireland,Europe,2087,90.5,
15333,Ireland,Europe,2088,90.7,
15334,Ireland,Europe,2089,90.8,
15335,Ireland,Europe,2090,90.9,
15336,Ireland,Europe,2091,91.0,
15337,Ireland,Europe,2092,91.1,
15338,Ireland,Europe,2093,91.3,
15339,Ireland,Europe,2094,91.4,
15340,Ireland,Europe,2095,91.5,
15341,Ireland,Europe,2096,91.6,
15342,Ireland,Europe,2097,91.7,
15343,Ireland,Europe,2098,91.9,
15344,Ireland,Europe,2099,92.0,
15345,Ireland,Europe,2100,92.1,7050000.0
15346,Namibia,Africa,2008,55.6,2200000.0
15347,Namibia,Africa,2009,57.2,2240000.0
15348,Namibia,Africa,2010,58.6,2280000.0
15349,Namibia,Africa,2011,60.1,2320000.0
15350,Namibia,Africa,2012,61.7,2360000.0
15351,Namibia,Africa,2013,62.7,2400000.0
15352,Namibia,Africa,2014,63.7,
15353,Namibia,Africa,2015,64.3,
15354,Namibia,Africa,2016,64.8,
15355,Namibia,Africa,2017,65.3,
15356,Namibia,Africa,2018,65.7,
15357,Namibia,Africa,2019,66.0,
15358,Namibia,Africa,2020,66.3,
15359,Namibia,Africa,2021,66.5,
15360,Namibia,Africa,2022,66.7,
15361,Namibia,Africa,2023,67.0,
15362,Namibia,Africa,2024,67.2,
15363,Namibia,Africa,2025,67.5,
15364,Namibia,Africa,2026,67.8,
15365,Namibia,Africa,2027,68.1,
15366,Namibia,Africa,2028,68.4,
15367,Namibia,Africa,2029,68.7,
15368,Namibia,Africa,2030,69.0,
15369,Namibia,Africa,2031,69.3,
15370,Namibia,Africa,2032,69.6,
15371,Namibia,Africa,2033,69.9,
15372,Namibia,Africa,2034,70.2,
15373,Namibia,Africa,2035,70.4,
15374,Namibia,Africa,2036,70.7,
15375,Namibia,Africa,2037,71.0,
15376,Namibia,Africa,2038,71.3,
15377,Namibia,Africa,2039,71.5,
15378,Namibia,Africa,2040,71.8,
15379,Namibia,Africa,2041,72.1,
15380,Namibia,Africa,2042,72.3,
15381,Namibia,Africa,2043,72.6,
15382,Namibia,Africa,2044,72.8,
15383,Namibia,Africa,2045,73.1,
15384,Namibia,Africa,2046,73.3,
15385,Namibia,Africa,2047,73.6,
15386,Namibia,Africa,2048,73.8,
15387,Namibia,Africa,2049,74.0,
15388,Namibia,Africa,2050,74.3,3600000.0
15389,Namibia,Africa,2051,74.5,
15390,Namibia,Africa,2052,74.7,
15391,Namibia,Africa,2053,74.9,
15392,Namibia,Africa,2054,75.1,
15393,Namibia,Africa,2055,75.3,
15394,Namibia,Africa,2056,75.5,
15395,Namibia,Africa,2057,75.7,
15396,Namibia,Africa,2058,75.8,
15397,Namibia,Africa,2059,76.0,
15398,Namibia,Africa,2060,76.2,
15399,Namibia,Africa,2061,76.4,
15400,Namibia,Africa,2062,76.5,
15401,Namibia,Africa,2063,76.7,
15402,Namibia,Africa,2064,76.9,
15403,Namibia,Africa,2065,77.0,
15404,Namibia,Africa,2066,77.2,
15405,Namibia,Africa,2067,77.3,
15406,Namibia,Africa,2068,77.4,
15407,Namibia,Africa,2069,77.6,
15408,Namibia,Africa,2070,77.7,
15409,Namibia,Africa,2071,77.8,
15410,Namibia,Africa,2072,78.0,
15411,Namibia,Africa,2073,78.1,
15412,Namibia,Africa,2074,78.3,
15413,Namibia,Africa,2075,78.4,
15414,Namibia,Africa,2076,78.5,
15415,Namibia,Africa,2077,78.7,
15416,Namibia,Africa,2078,78.8,
15417,Namibia,Africa,2079,78.9,
15418,Namibia,Africa,2080,79.0,
15419,Namibia,Africa,2081,79.2,
15420,Namibia,Africa,2082,79.3,
15421,Namibia,Africa,2083,79.4,
15422,Namibia,Africa,2084,79.6,
15423,Namibia,Africa,2085,79.7,
15424,Namibia,Africa,2086,79.8,
15425,Namibia,Africa,2087,80.0,
15426,Namibia,Africa,2088,80.1,
15427,Namibia,Africa,2089,80.2,
15428,Namibia,Africa,2090,80.3,
15429,Namibia,Africa,2091,80.5,
15430,Namibia,Africa,2092,80.6,
15431,Namibia,Africa,2093,80.7,
15432,Namibia,Africa,2094,80.9,
15433,Namibia,Africa,2095,81.0,
15434,Namibia,Africa,2096,81.1,
15435,Namibia,Africa,2097,81.3,
15436,Namibia,Africa,2098,81.4,
15437,Namibia,Africa,2099,81.5,
15438,Namibia,Africa,2100,81.6,3730000.0
15439,Namibia,Africa,2008,55.6,2200000.0
15440,Namibia,Africa,2009,57.2,2240000.0
15441,Namibia,Africa,2010,58.6,2280000.0
15442,Namibia,Africa,2011,60.1,2320000.0
15443,Namibia,Africa,2012,61.7,2360000.0
15444,Namibia,Africa,2013,62.7,2400000.0
15445,Namibia,Africa,2014,63.7,
15446,Namibia,Africa,2015,64.3,
15447,Namibia,Africa,2016,64.8,
15448,Namibia,Africa,2017,65.3,
15449,Namibia,Africa,2018,65.7,
15450,Namibia,Africa,2019,66.0,
15451,Namibia,Africa,2020,66.3,
15452,Namibia,Africa,2021,66.5,
15453,Namibia,Africa,2022,66.7,
15454,Namibia,Africa,2023,67.0,
15455,Namibia,Africa,2024,67.2,
15456,Namibia,Africa,2025,67.5,
15457,Namibia,Africa,2026,67.8,
15458,Namibia,Africa,2027,68.1,
15459,Namibia,Africa,2028,68.4,
15460,Namibia,Africa,2029,68.7,
15461,Namibia,Africa,2030,69.0,
15462,Namibia,Africa,2031,69.3,
15463,Namibia,Africa,2032,69.6,
15464,Namibia,Africa,2033,69.9,
15465,Namibia,Africa,2034,70.2,
15466,Namibia,Africa,2035,70.4,
15467,Namibia,Africa,2036,70.7,
15468,Namibia,Africa,2037,71.0,
15469,Namibia,Africa,2038,71.3,
15470,Namibia,Africa,2039,71.5,
15471,Namibia,Africa,2040,71.8,
15472,Namibia,Africa,2041,72.1,
15473,Namibia,Africa,2042,72.3,
15474,Namibia,Africa,2043,72.6,
15475,Namibia,Africa,2044,72.8,
15476,Namibia,Africa,2045,73.1,
15477,Namibia,Africa,2046,73.3,
15478,Namibia,Africa,2047,73.6,
15479,Namibia,Africa,2048,73.8,
15480,Namibia,Africa,2049,74.0,
15481,Namibia,Africa,2050,74.3,3600000.0
15482,Namibia,Africa,2051,74.5,
15483,Namibia,Africa,2052,74.7,
15484,Namibia,Africa,2053,74.9,
15485,Namibia,Africa,2054,75.1,
15486,Namibia,Africa,2055,75.3,
15487,Namibia,Africa,2056,75.5,
15488,Namibia,Africa,2057,75.7,
15489,Namibia,Africa,2058,75.8,
15490,Namibia,Africa,2059,76.0,
15491,Namibia,Africa,2060,76.2,
15492,Namibia,Africa,2061,76.4,
15493,Namibia,Africa,2062,76.5,
15494,Namibia,Africa,2063,76.7,
15495,Namibia,Africa,2064,76.9,
15496,Namibia,Africa,2065,77.0,
15497,Namibia,Africa,2066,77.2,
15498,Namibia,Africa,2067,77.3,
15499,Namibia,Africa,2068,77.4,
15500,Namibia,Africa,2069,77.6,
15501,Namibia,Africa,2070,77.7,
15502,Namibia,Africa,2071,77.8,
15503,Namibia,Africa,2072,78.0,
15504,Namibia,Africa,2073,78.1,
15505,Namibia,Africa,2074,78.3,
15506,Namibia,Africa,2075,78.4,
15507,Namibia,Africa,2076,78.5,
15508,Namibia,Africa,2077,78.7,
15509,Namibia,Africa,2078,78.8,
15510,Namibia,Africa,2079,78.9,
15511,Namibia,Africa,2080,79.0,
15512,Namibia,Africa,2081,79.2,
15513,Namibia,Africa,2082,79.3,
15514,Namibia,Africa,2083,79.4,
15515,Namibia,Africa,2084,79.6,
15516,Namibia,Africa,2085,79.7,
15517,Namibia,Africa,2086,79.8,
15518,Namibia,Africa,2087,80.0,
15519,Namibia,Africa,2088,80.1,
15520,Namibia,Africa,2089,80.2,
15521,Namibia,Africa,2090,80.3,
15522,Namibia,Africa,2091,80.5,
15523,Namibia,Africa,2092,80.6,
15524,Namibia,Africa,2093,80.7,
15525,Namibia,Africa,2094,80.9,
15526,Namibia,Africa,2095,81.0,
15527,Namibia,Africa,2096,81.1,
15528,Namibia,Africa,2097,81.3,
15529,Namibia,Africa,2098,81.4,
15530,Namibia,Africa,2099,81.5,
15531,Namibia,Africa,2100,81.6,3730000.0
15532,Namibia,Africa,2008,55.6,2200000.0
15533,Namibia,Africa,2009,57.2,2240000.0
15534,Namibia,Africa,2010,58.6,2280000.0
15535,Namibia,Africa,2011,60.1,2320000.0
15536,Namibia,Africa,2012,61.7,2360000.0
15537,Namibia,Africa,2013,62.7,2400000.0
15538,Namibia,Africa,2014,63.7,
15539,Namibia,Africa,2015,64.3,
15540,Namibia,Africa,2016,64.8,
15541,Namibia,Africa,2017,65.3,
15542,Namibia,Africa,2018,65.7,
15543,Namibia,Africa,2019,66.0,
15544,Namibia,Africa,2020,66.3,
15545,Namibia,Africa,2021,66.5,
15546,Namibia,Africa,2022,66.7,
15547,Namibia,Africa,2023,67.0,
15548,Namibia,Africa,2024,67.2,
15549,Namibia,Africa,2025,67.5,
15550,Namibia,Africa,2026,67.8,
15551,Namibia,Africa,2027,68.1,
15552,Namibia,Africa,2028,68.4,
15553,Namibia,Africa,2029,68.7,
15554,Namibia,Africa,2030,69.0,
15555,Namibia,Africa,2031,69.3,
15556,Namibia,Africa,2032,69.6,
15557,Namibia,Africa,2033,69.9,
15558,Namibia,Africa,2034,70.2,
15559,Namibia,Africa,2035,70.4,
15560,Namibia,Africa,2036,70.7,
15561,Namibia,Africa,2037,71.0,
15562,Namibia,Africa,2038,71.3,
15563,Namibia,Africa,2039,71.5,
15564,Namibia,Africa,2040,71.8,
15565,Namibia,Africa,2041,72.1,
15566,Namibia,Africa,2042,72.3,
15567,Namibia,Africa,2043,72.6,
15568,Namibia,Africa,2044,72.8,
15569,Namibia,Africa,2045,73.1,
15570,Namibia,Africa,2046,73.3,
15571,Namibia,Africa,2047,73.6,
15572,Namibia,Africa,2048,73.8,
15573,Namibia,Africa,2049,74.0,
15574,Namibia,Africa,2050,74.3,3600000.0
15575,Namibia,Africa,2051,74.5,
15576,Namibia,Africa,2052,74.7,
15577,Namibia,Africa,2053,74.9,
15578,Namibia,Africa,2054,75.1,
15579,Namibia,Africa,2055,75.3,
15580,Namibia,Africa,2056,75.5,
15581,Namibia,Africa,2057,75.7,
15582,Namibia,Africa,2058,75.8,
15583,Namibia,Africa,2059,76.0,
15584,Namibia,Africa,2060,76.2,
15585,Namibia,Africa,2061,76.4,
15586,Namibia,Africa,2062,76.5,
15587,Namibia,Africa,2063,76.7,
15588,Namibia,Africa,2064,76.9,
15589,Namibia,Africa,2065,77.0,
15590,Namibia,Africa,2066,77.2,
15591,Namibia,Africa,2067,77.3,
15592,Namibia,Africa,2068,77.4,
15593,Namibia,Africa,2069,77.6,
15594,Namibia,Africa,2070,77.7,
15595,Namibia,Africa,2071,77.8,
15596,Namibia,Africa,2072,78.0,
15597,Namibia,Africa,2073,78.1,
15598,Namibia,Africa,2074,78.3,
15599,Namibia,Africa,2075,78.4,
15600,Namibia,Africa,2076,78.5,
15601,Namibia,Africa,2077,78.7,
15602,Namibia,Africa,2078,78.8,
15603,Namibia,Africa,2079,78.9,
15604,Namibia,Africa,2080,79.0,
15605,Namibia,Africa,2081,79.2,
15606,Namibia,Africa,2082,79.3,
15607,Namibia,Africa,2083,79.4,
15608,Namibia,Africa,2084,79.6,
15609,Namibia,Africa,2085,79.7,
15610,Namibia,Africa,2086,79.8,
15611,Namibia,Africa,2087,80.0,
15612,Namibia,Africa,2088,80.1,
15613,Namibia,Africa,2089,80.2,
15614,Namibia,Africa,2090,80.3,
15615,Namibia,Africa,2091,80.5,
15616,Namibia,Africa,2092,80.6,
15617,Namibia,Africa,2093,80.7,
15618,Namibia,Africa,2094,80.9,
15619,Namibia,Africa,2095,81.0,
15620,Namibia,Africa,2096,81.1,
15621,Namibia,Africa,2097,81.3,
15622,Namibia,Africa,2098,81.4,
15623,Namibia,Africa,2099,81.5,
15624,Namibia,Africa,2100,81.6,3730000.0
15625,Namibia,Africa,2008,55.6,2200000.0
15626,Namibia,Africa,2009,57.2,2240000.0
15627,Namibia,Africa,2010,58.6,2280000.0
15628,Namibia,Africa,2011,60.1,2320000.0
15629,Namibia,Africa,2012,61.7,2360000.0
15630,Namibia,Africa,2013,62.7,2400000.0
15631,Namibia,Africa,2014,63.7,
15632,Namibia,Africa,2015,64.3,
15633,Namibia,Africa,2016,64.8,
15634,Namibia,Africa,2017,65.3,
15635,Namibia,Africa,2018,65.7,
15636,Namibia,Africa,2019,66.0,
15637,Namibia,Africa,2020,66.3,
15638,Namibia,Africa,2021,66.5,
15639,Namibia,Africa,2022,66.7,
15640,Namibia,Africa,2023,67.0,
15641,Namibia,Africa,2024,67.2,
15642,Namibia,Africa,2025,67.5,
15643,Namibia,Africa,2026,67.8,
15644,Namibia,Africa,2027,68.1,
15645,Namibia,Africa,2028,68.4,
15646,Namibia,Africa,2029,68.7,
15647,Namibia,Africa,2030,69.0,
15648,Namibia,Africa,2031,69.3,
15649,Namibia,Africa,2032,69.6,
15650,Namibia,Africa,2033,69.9,
15651,Namibia,Africa,2034,70.2,
15652,Namibia,Africa,2035,70.4,
15653,Namibia,Africa,2036,70.7,
15654,Namibia,Africa,2037,71.0,
15655,Namibia,Africa,2038,71.3,
15656,Namibia,Africa,2039,71.5,
15657,Namibia,Africa,2040,71.8,
15658,Namibia,Africa,2041,72.1,
15659,Namibia,Africa,2042,72.3,
15660,Namibia,Africa,2043,72.6,
15661,Namibia,Africa,2044,72.8,
15662,Namibia,Africa,2045,73.1,
15663,Namibia,Africa,2046,73.3,
15664,Namibia,Africa,2047,73.6,
15665,Namibia,Africa,2048,73.8,
15666,Namibia,Africa,2049,74.0,
15667,Namibia,Africa,2050,74.3,3600000.0
15668,Namibia,Africa,2051,74.5,
15669,Namibia,Africa,2052,74.7,
15670,Namibia,Africa,2053,74.9,
15671,Namibia,Africa,2054,75.1,
15672,Namibia,Africa,2055,75.3,
15673,Namibia,Africa,2056,75.5,
15674,Namibia,Africa,2057,75.7,
15675,Namibia,Africa,2058,75.8,
15676,Namibia,Africa,2059,76.0,
15677,Namibia,Africa,2060,76.2,
15678,Namibia,Africa,2061,76.4,
15679,Namibia,Africa,2062,76.5,
15680,Namibia,Africa,2063,76.7,
15681,Namibia,Africa,2064,76.9,
15682,Namibia,Africa,2065,77.0,
15683,Namibia,Africa,2066,77.2,
15684,Namibia,Africa,2067,77.3,
15685,Namibia,Africa,2068,77.4,
15686,Namibia,Africa,2069,77.6,
15687,Namibia,Africa,2070,77.7,
15688,Namibia,Africa,2071,77.8,
15689,Namibia,Africa,2072,78.0,
15690,Namibia,Africa,2073,78.1,
15691,Namibia,Africa,2074,78.3,
15692,Namibia,Africa,2075,78.4,
15693,Namibia,Africa,2076,78.5,
15694,Namibia,Africa,2077,78.7,
15695,Namibia,Africa,2078,78.8,
15696,Namibia,Africa,2079,78.9,
15697,Namibia,Africa,2080,79.0,
15698,Namibia,Africa,2081,79.2,
15699,Namibia,Africa,2082,79.3,
15700,Namibia,Africa,2083,79.4,
15701,Namibia,Africa,2084,79.6,
15702,Namibia,Africa,2085,79.7,
15703,Namibia,Africa,2086,79.8,
15704,Namibia,Africa,2087,80.0,
15705,Namibia,Africa,2088,80.1,
15706,Namibia,Africa,2089,80.2,
15707,Namibia,Africa,2090,80.3,
15708,Namibia,Africa,2091,80.5,
15709,Namibia,Africa,2092,80.6,
15710,Namibia,Africa,2093,80.7,
15711,Namibia,Africa,2094,80.9,
15712,Namibia,Africa,2095,81.0,
15713,Namibia,Africa,2096,81.1,
15714,Namibia,Africa,2097,81.3,
15715,Namibia,Africa,2098,81.4,
15716,Namibia,Africa,2099,81.5,
15717,Namibia,Africa,2100,81.6,3730000.0
15718,Namibia,Africa,2008,55.6,2200000.0
15719,Namibia,Africa,2009,57.2,2240000.0
15720,Namibia,Africa,2010,58.6,2280000.0
15721,Namibia,Africa,2011,60.1,2320000.0
15722,Namibia,Africa,2012,61.7,2360000.0
15723,Namibia,Africa,2013,62.7,2400000.0
15724,Namibia,Africa,2014,63.7,
15725,Namibia,Africa,2015,64.3,
15726,Namibia,Africa,2016,64.8,
15727,Namibia,Africa,2017,65.3,
15728,Namibia,Africa,2018,65.7,
15729,Namibia,Africa,2019,66.0,
15730,Namibia,Africa,2020,66.3,
15731,Namibia,Africa,2021,66.5,
15732,Namibia,Africa,2022,66.7,
15733,Namibia,Africa,2023,67.0,
15734,Namibia,Africa,2024,67.2,
15735,Namibia,Africa,2025,67.5,
15736,Namibia,Africa,2026,67.8,
15737,Namibia,Africa,2027,68.1,
15738,Namibia,Africa,2028,68.4,
15739,Namibia,Africa,2029,68.7,
15740,Namibia,Africa,2030,69.0,
15741,Namibia,Africa,2031,69.3,
15742,Namibia,Africa,2032,69.6,
15743,Namibia,Africa,2033,69.9,
15744,Namibia,Africa,2034,70.2,
15745,Namibia,Africa,2035,70.4,
15746,Namibia,Africa,2036,70.7,
15747,Namibia,Africa,2037,71.0,
15748,Namibia,Africa,2038,71.3,
15749,Namibia,Africa,2039,71.5,
15750,Namibia,Africa,2040,71.8,
15751,Namibia,Africa,2041,72.1,
15752,Namibia,Africa,2042,72.3,
15753,Namibia,Africa,2043,72.6,
15754,Namibia,Africa,2044,72.8,
15755,Namibia,Africa,2045,73.1,
15756,Namibia,Africa,2046,73.3,
15757,Namibia,Africa,2047,73.6,
15758,Namibia,Africa,2048,73.8,
15759,Namibia,Africa,2049,74.0,
15760,Namibia,Africa,2050,74.3,3600000.0
15761,Namibia,Africa,2051,74.5,
15762,Namibia,Africa,2052,74.7,
15763,Namibia,Africa,2053,74.9,
15764,Namibia,Africa,2054,75.1,
15765,Namibia,Africa,2055,75.3,
15766,Namibia,Africa,2056,75.5,
15767,Namibia,Africa,2057,75.7,
15768,Namibia,Africa,2058,75.8,
15769,Namibia,Africa,2059,76.0,
15770,Namibia,Africa,2060,76.2,
15771,Namibia,Africa,2061,76.4,
15772,Namibia,Africa,2062,76.5,
15773,Namibia,Africa,2063,76.7,
15774,Namibia,Africa,2064,76.9,
15775,Namibia,Africa,2065,77.0,
15776,Namibia,Africa,2066,77.2,
15777,Namibia,Africa,2067,77.3,
15778,Namibia,Africa,2068,77.4,
15779,Namibia,Africa,2069,77.6,
15780,Namibia,Africa,2070,77.7,
15781,Namibia,Africa,2071,77.8,
15782,Namibia,Africa,2072,78.0,
15783,Namibia,Africa,2073,78.1,
15784,Namibia,Africa,2074,78.3,
15785,Namibia,Africa,2075,78.4,
15786,Namibia,Africa,2076,78.5,
15787,Namibia,Africa,2077,78.7,
15788,Namibia,Africa,2078,78.8,
15789,Namibia,Africa,2079,78.9,
15790,Namibia,Africa,2080,79.0,
15791,Namibia,Africa,2081,79.2,
15792,Namibia,Africa,2082,79.3,
15793,Namibia,Africa,2083,79.4,
15794,Namibia,Africa,2084,79.6,
15795,Namibia,Africa,2085,79.7,
15796,Namibia,Africa,2086,79.8,
15797,Namibia,Africa,2087,80.0,
15798,Namibia,Africa,2088,80.1,
15799,Namibia,Africa,2089,80.2,
15800,Namibia,Africa,2090,80.3,
15801,Namibia,Africa,2091,80.5,
15802,Namibia,Africa,2092,80.6,
15803,Namibia,Africa,2093,80.7,
15804,Namibia,Africa,2094,80.9,
15805,Namibia,Africa,2095,81.0,
15806,Namibia,Africa,2096,81.1,
15807,Namibia,Africa,2097,81.3,
15808,Namibia,Africa,2098,81.4,
15809,Namibia,Africa,2099,81.5,
15810,Namibia,Africa,2100,81.6,3730000.0
15811,Namibia,Africa,2008,55.6,2200000.0
15812,Namibia,Africa,2009,57.2,2240000.0
15813,Namibia,Africa,2010,58.6,2280000.0
15814,Namibia,Africa,2011,60.1,2320000.0
15815,Namibia,Africa,2012,61.7,2360000.0
15816,Namibia,Africa,2013,62.7,2400000.0
15817,Namibia,Africa,2014,63.7,
15818,Namibia,Africa,2015,64.3,
15819,Namibia,Africa,2016,64.8,
15820,Namibia,Africa,2017,65.3,
15821,Namibia,Africa,2018,65.7,
15822,Namibia,Africa,2019,66.0,
15823,Namibia,Africa,2020,66.3,
15824,Namibia,Africa,2021,66.5,
15825,Namibia,Africa,2022,66.7,
15826,Namibia,Africa,2023,67.0,
15827,Namibia,Africa,2024,67.2,
15828,Namibia,Africa,2025,67.5,
15829,Namibia,Africa,2026,67.8,
15830,Namibia,Africa,2027,68.1,
15831,Namibia,Africa,2028,68.4,
15832,Namibia,Africa,2029,68.7,
15833,Namibia,Africa,2030,69.0,
15834,Namibia,Africa,2031,69.3,
15835,Namibia,Africa,2032,69.6,
15836,Namibia,Africa,2033,69.9,
15837,Namibia,Africa,2034,70.2,
15838,Namibia,Africa,2035,70.4,
15839,Namibia,Africa,2036,70.7,
15840,Namibia,Africa,2037,71.0,
15841,Namibia,Africa,2038,71.3,
15842,Namibia,Africa,2039,71.5,
15843,Namibia,Africa,2040,71.8,
15844,Namibia,Africa,2041,72.1,
15845,Namibia,Africa,2042,72.3,
15846,Namibia,Africa,2043,72.6,
15847,Namibia,Africa,2044,72.8,
15848,Namibia,Africa,2045,73.1,
15849,Namibia,Africa,2046,73.3,
15850,Namibia,Africa,2047,73.6,
15851,Namibia,Africa,2048,73.8,
15852,Namibia,Africa,2049,74.0,
15853,Namibia,Africa,2050,74.3,3600000.0
15854,Namibia,Africa,2051,74.5,
15855,Namibia,Africa,2052,74.7,
15856,Namibia,Africa,2053,74.9,
15857,Namibia,Africa,2054,75.1,
15858,Namibia,Africa,2055,75.3,
15859,Namibia,Africa,2056,75.5,
15860,Namibia,Africa,2057,75.7,
15861,Namibia,Africa,2058,75.8,
15862,Namibia,Africa,2059,76.0,
15863,Namibia,Africa,2060,76.2,
15864,Namibia,Africa,2061,76.4,
15865,Namibia,Africa,2062,76.5,
15866,Namibia,Africa,2063,76.7,
15867,Namibia,Africa,2064,76.9,
15868,Namibia,Africa,2065,77.0,
15869,Namibia,Africa,2066,77.2,
15870,Namibia,Africa,2067,77.3,
15871,Namibia,Africa,2068,77.4,
15872,Namibia,Africa,2069,77.6,
15873,Namibia,Africa,2070,77.7,
15874,Namibia,Africa,2071,77.8,
15875,Namibia,Africa,2072,78.0,
15876,Namibia,Africa,2073,78.1,
15877,Namibia,Africa,2074,78.3,
15878,Namibia,Africa,2075,78.4,
15879,Namibia,Africa,2076,78.5,
15880,Namibia,Africa,2077,78.7,
15881,Namibia,Africa,2078,78.8,
15882,Namibia,Africa,2079,78.9,
15883,Namibia,Africa,2080,79.0,
15884,Namibia,Africa,2081,79.2,
15885,Namibia,Africa,2082,79.3,
15886,Namibia,Africa,2083,79.4,
15887,Namibia,Africa,2084,79.6,
15888,Namibia,Africa,2085,79.7,
15889,Namibia,Africa,2086,79.8,
15890,Namibia,Africa,2087,80.0,
15891,Namibia,Africa,2088,80.1,
15892,Namibia,Africa,2089,80.2,
15893,Namibia,Africa,2090,80.3,
15894,Namibia,Africa,2091,80.5,
15895,Namibia,Africa,2092,80.6,
15896,Namibia,Africa,2093,80.7,
15897,Namibia,Africa,2094,80.9,
15898,Namibia,Africa,2095,81.0,
15899,Namibia,Africa,2096,81.1,
15900,Namibia,Africa,2097,81.3,
15901,Namibia,Africa,2098,81.4,
15902,Namibia,Africa,2099,81.5,
15903,Namibia,Africa,2100,81.6,3730000.0
15904,Namibia,Africa,2008,55.6,2200000.0
15905,Namibia,Africa,2009,57.2,2240000.0
15906,Namibia,Africa,2010,58.6,2280000.0
15907,Namibia,Africa,2011,60.1,2320000.0
15908,Namibia,Africa,2012,61.7,2360000.0
15909,Namibia,Africa,2013,62.7,2400000.0
15910,Namibia,Africa,2014,63.7,
15911,Namibia,Africa,2015,64.3,
15912,Namibia,Africa,2016,64.8,
15913,Namibia,Africa,2017,65.3,
15914,Namibia,Africa,2018,65.7,
15915,Namibia,Africa,2019,66.0,
15916,Namibia,Africa,2020,66.3,
15917,Namibia,Africa,2021,66.5,
15918,Namibia,Africa,2022,66.7,
15919,Namibia,Africa,2023,67.0,
15920,Namibia,Africa,2024,67.2,
15921,Namibia,Africa,2025,67.5,
15922,Namibia,Africa,2026,67.8,
15923,Namibia,Africa,2027,68.1,
15924,Namibia,Africa,2028,68.4,
15925,Namibia,Africa,2029,68.7,
15926,Namibia,Africa,2030,69.0,
15927,Namibia,Africa,2031,69.3,
15928,Namibia,Africa,2032,69.6,
15929,Namibia,Africa,2033,69.9,
15930,Namibia,Africa,2034,70.2,
15931,Namibia,Africa,2035,70.4,
15932,Namibia,Africa,2036,70.7,
15933,Namibia,Africa,2037,71.0,
15934,Namibia,Africa,2038,71.3,
15935,Namibia,Africa,2039,71.5,
15936,Namibia,Africa,2040,71.8,
15937,Namibia,Africa,2041,72.1,
15938,Namibia,Africa,2042,72.3,
15939,Namibia,Africa,2043,72.6,
15940,Namibia,Africa,2044,72.8,
15941,Namibia,Africa,2045,73.1,
15942,Namibia,Africa,2046,73.3,
15943,Namibia,Africa,2047,73.6,
15944,Namibia,Africa,2048,73.8,
15945,Namibia,Africa,2049,74.0,
15946,Namibia,Africa,2050,74.3,3600000.0
15947,Namibia,Africa,2051,74.5,
15948,Namibia,Africa,2052,74.7,
15949,Namibia,Africa,2053,74.9,
15950,Namibia,Africa,2054,75.1,
15951,Namibia,Africa,2055,75.3,
15952,Namibia,Africa,2056,75.5,
15953,Namibia,Africa,2057,75.7,
15954,Namibia,Africa,2058,75.8,
15955,Namibia,Africa,2059,76.0,
15956,Namibia,Africa,2060,76.2,
15957,Namibia,Africa,2061,76.4,
15958,Namibia,Africa,2062,76.5,
15959,Namibia,Africa,2063,76.7,
15960,Namibia,Africa,2064,76.9,
15961,Namibia,Africa,2065,77.0,
15962,Namibia,Africa,2066,77.2,
15963,Namibia,Africa,2067,77.3,
15964,Namibia,Africa,2068,77.4,
15965,Namibia,Africa,2069,77.6,
15966,Namibia,Africa,2070,77.7,
15967,Namibia,Africa,2071,77.8,
15968,Namibia,Africa,2072,78.0,
15969,Namibia,Africa,2073,78.1,
15970,Namibia,Africa,2074,78.3,
15971,Namibia,Africa,2075,78.4,
15972,Namibia,Africa,2076,78.5,
15973,Namibia,Africa,2077,78.7,
15974,Namibia,Africa,2078,78.8,
15975,Namibia,Africa,2079,78.9,
15976,Namibia,Africa,2080,79.0,
15977,Namibia,Africa,2081,79.2,
15978,Namibia,Africa,2082,79.3,
15979,Namibia,Africa,2083,79.4,
15980,Namibia,Africa,2084,79.6,
15981,Namibia,Africa,2085,79.7,
15982,Namibia,Africa,2086,79.8,
15983,Namibia,Africa,2087,80.0,
15984,Namibia,Africa,2088,80.1,
15985,Namibia,Africa,2089,80.2,
15986,Namibia,Africa,2090,80.3,
15987,Namibia,Africa,2091,80.5,
15988,Namibia,Africa,2092,80.6,
15989,Namibia,Africa,2093,80.7,
15990,Namibia,Africa,2094,80.9,
